id,tipo,titulo,calle,barrio,zona,ciudad,localizacion,precio,precio_metro,caracteristicas,habitaciones,baños,referencia,anunciante,nombre,tlf,url,fecha,superficie,superficie_util,terraza,garaje,estado,armarios,trastero,orientacion,calefaccion,planta,ascensor,construccion
106604841,Alquiler,"Piso en avenida Ciudad de Almería, 95","Avenida Ciudad de Almería, 95",La Purísima-Barriomar,Sur,Murcia,"Avenida Ciudad de Almería, 95, Barrio La Purísima-Barriomar, Distrito Sur, Murcia, Área de Murcia, Murcia",570,"9,66 ","['59 m² construidos, 50 m² útiles', '1 habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 3ª exterior', 'Con ascensor']",,1,106604841,Particular,Andrea,-1,https://www.idealista.com/inmueble/106604841/,2024-11-21 12:01:55,59,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,,,,Sí,
106608255,Alquiler,Ático en Ronda Sur,,Ronda Sur,Sur,Murcia,"Barrio Ronda Sur, Distrito Sur, Murcia, Área de Murcia, Murcia",1.200,"16,00 ","['75 m² construidos, 70 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 2005', 'Amueblado y cocina equipada', 'Calefacción individual', 'Planta 7ª exterior', 'Con ascensor']",2,1,10127,Profesional,HÁbitas Inmobiliaria,34868350472,https://www.idealista.com/inmueble/106608255/,2024-11-21 12:01:55,75,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,"sur, este",individual,,Sí,2005
94601367,Alquiler,Dúplex en El Ranero-San Basilio,,El Ranero-San Basilio,Norte,Murcia,"Barrio El Ranero-San Basilio, Distrito Norte, Murcia, Área de Murcia, Murcia",1.000,"9,09 ","['110 m² construidos, 105 m² útiles', '3 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2000', 'Amueblado y cocina equipada', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']",3,3,36600,Profesional,ALQUILOTUCASA MURCIA1,34868350971,https://www.idealista.com/inmueble/94601367/,2024-11-21 12:01:55,110,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,este,central,,Sí,2000
100940971,Alquiler,"Piso en camino de la Fuensanta, 2","Camino de la Fuensanta, 2",Santiago el Mayor,Sur,Murcia,"Camino de la Fuensanta, 2, Barrio Santiago el Mayor, Distrito Sur, Murcia, Área de Murcia, Murcia",500,"11,11 ","['45 m² construidos, 40 m² útiles', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 2013', 'Amueblado y cocina equipada', 'Calefacción individual: Bomba de frío/calor', 'Entreplanta exterior', 'Con ascensor']",,1,AVI77,Profesional,Ricasa Servicios Inmobiliarios,34868350223,https://www.idealista.com/inmueble/100940971/,2024-11-21 12:01:55,45,,,,Segunda mano/buen estado,Armarios empotrados,,este,individual,,Sí,2013
106608913,Alquiler,"Piso en calle Magallanes, 4","Calle Magallanes, 4",La Flota,Norte,Murcia,"Calle Magallanes, 4, Barrio La Flota, Distrito Norte, Murcia, Área de Murcia, Murcia",750,"13,64 ","['55 m² construidos', '1 habitación', '2 baños', 'Segunda mano/buen estado', 'Orientación sur', 'Amueblado y cocina equipada', 'Bajo exterior', 'Sin ascensor']",,2,ALQ20,Profesional,Inmo Imperium Gestión de activos,34868350267,https://www.idealista.com/inmueble/106608913/,2024-11-21 12:01:55,55,,,,Segunda mano/buen estado,,,sur,,,No,
106610304,Alquiler,Piso en Algezares,,Algezares,Este,Murcia,"Barrio Algezares, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",550,"9,48 ","['58 m² construidos, 52 m² útiles', '1 habitación', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Amueblado y cocina equipada', 'Calefacción central', 'Planta 2ª interior', 'Con ascensor']",,1,2971727,Profesional,Ártico Capital,34868355356,https://www.idealista.com/inmueble/106610304/,2024-11-21 12:01:55,58,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,,central,,Sí,
90264987,Alquiler,Piso en Vista Alegre,,Vista Alegre,Norte,Murcia,"Barrio Vista Alegre, Distrito Norte, Murcia, Área de Murcia, Murcia",750,"10,00 ","['75 m² construidos, 68 m² útiles', '2 habitaciones', '1 baño', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Construido en 2008', 'Amueblado y cocina equipada', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']",2,1,NM01126,Profesional,Inmobiliaria Nueva Murcia,34868350592,https://www.idealista.com/inmueble/90264987/,2024-11-21 12:01:55,75,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,norte,individual,,Sí,2008
106610758,Alquiler,Piso en Santa Eulalia,,Santa Eulalia,Centro,Murcia,"Barrio Santa Eulalia, Distrito Centro, Murcia, Área de Murcia, Murcia",750,"9,04 ","['83 m² construidos, 76 m² útiles', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Orientación norte, oeste', 'Construido en 1972', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 2ª exterior', 'Sin ascensor']",3,1,01045,Profesional,Viviendas Del Segura,34868350674,https://www.idealista.com/inmueble/106610758/,2024-11-21 12:01:55,83,,Balcón,,Segunda mano/buen estado,,,"norte, oeste",individual,,No,1972
103521879,Alquiler,Casa o chalet independiente en Aljucer,,Aljucer,Este,Murcia,"Barrio Aljucer, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",1.500,"7,50 ","['Casa o chalet independiente', '200 m² construidos', '4 habitaciones', '3 baños', 'Parcela de 1.000 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Amueblado y cocina equipada', 'Calefacción central']",4,3,3890-3986,Profesional,Caballero Inmobiliaria,34868350708,https://www.idealista.com/inmueble/103521879/,2024-11-21 12:01:55,200,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,,central,,,
106610888,Alquiler,"Piso en plaza San Juan Bautista, 5","Plaza San Juan Bautista, 5",Alquerías,Este,Murcia,"Plaza San Juan Bautista, 5, Barrio Alquerías, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",550,"5,50 ","['100 m² construidos', '2 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 2ª exterior', 'Sin ascensor']",2,2,106610888,Particular,Gonzalo,34653454743,https://www.idealista.com/inmueble/106610888/,2024-11-21 12:01:55,100,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,,,,No,
106621566,Alquiler,"Piso en calle Amargura, 1","Calle Amargura, 1",La Ñora,Este,Murcia,"Calle Amargura, 1, Barrio La Ñora, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",900,"9,47 ","['95 m² construidos', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 2010', 'Amueblado y cocina equipada', 'Calefacción central', 'Planta 1ª exterior', 'Con ascensor']",3,2,106621566,Profesional,Informes Urbanos,34868350424,https://www.idealista.com/inmueble/106621566/,2024-11-21 12:01:55,95,,Terraza,,Segunda mano/buen estado,Armarios empotrados,,"sur, este",central,,Sí,2010
90931085,Alquiler,Chalet pareado en Rincón de la Manresa,,Puente Tocinos,Este,Murcia,"Rincón de la Manresa, Barrio Puente Tocinos, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",650,"6,50 ","['Chalet pareado', '1 planta', '100 m² construidos, 80 m² útiles', '2 habitaciones', '1 baño', 'Parcela de 147 m²', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1998', 'Cocina equipada y casa sin amueblar', 'Calefacción individual: Bomba de frío/calor']",2,1,8137,Profesional,Oferta Inmobiliaria,34868350809,https://www.idealista.com/inmueble/90931085/,2024-11-21 12:01:55,100,,Terraza,,Segunda mano/buen estado,Armarios empotrados,,este,individual,,,1998
31444794,Alquiler,Estudio en El Puntal,,El Puntal,Norte,Murcia,"Barrio El Puntal, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",425,"12,14 ","['35 m² construidos, 30 m² útiles', 'Sin habitación', '1 baño', 'Segunda mano/buen estado', 'Amueblado y cocina equipada', 'Calefacción individual: Bomba de frío/calor', 'Planta 3ª exterior', 'Con ascensor']",,1,SAN PASCUAL 3 A,Profesional,JUAN ANTONIO ALARCON,34868350603,https://www.idealista.com/inmueble/31444794/,2024-11-21 12:01:55,35,,,,Segunda mano/buen estado,,,,individual,,Sí,
83817348,Alquiler,Piso en escultor roque lopez,,San Miguel,Centro,Murcia,"escultor roque lopez, Barrio San Miguel, Distrito Centro, Murcia, Área de Murcia, Murcia",675,"8,77 ","['77 m² construidos, 63 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, este', 'Amueblado y cocina equipada', 'Planta 6ª interior', 'Con ascensor']",3,1,3073,Profesional,Inmobiliaria Dominguez,34868350534,https://www.idealista.com/inmueble/83817348/,2024-11-21 12:01:55,77,,,,Segunda mano/buen estado,Armarios empotrados,Trastero,"norte, este",,,Sí,
101895069,Alquiler,"Piso en rector francisco sabater, 41",,Cabezo de Torres,Norte,Murcia,"rector francisco sabater, 41, Urb. RESIDENCIAL PARQUE NORTE, Barrio Cabezo de Torres, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",650,"11,61 ","['56 m² construidos, 55 m² útiles', '1 habitación', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 2007', 'Amueblado y cocina equipada', 'Calefacción individual: Bomba de frío/calor', 'Bajo exterior', 'Con ascensor']",,1,8447,Profesional,Angel Sanchez,34868350019,https://www.idealista.com/inmueble/101895069/,2024-11-21 12:01:55,56,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,oeste,individual,,Sí,2007
106612105,Alquiler,"Piso en calle Calvario, 6","Calle Calvario, 6",Espinardo,Norte,Murcia,"Calle Calvario, 6, Barrio Espinardo, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",500,"5,26 ","['95 m² construidos, 90 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Amueblado y cocina equipada', 'Planta 3ª exterior', 'Sin ascensor']",2,1,106612105,Particular,Lorena,-1,https://www.idealista.com/inmueble/106612105/,2024-11-21 12:01:55,95,,Terraza,,Segunda mano/buen estado,,,,,,No,
97406179,Alquiler,"Piso en calle Alcacil, 6","Calle Alcacil, 6",Gea y Truyols,,Murcia,"Calle Alcacil, 6, Urb. URBANIZACIÓN GOLF RESORT LA TERCIA, Barrio Gea y Truyols, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",425,"5,31 ","['80 m² construidos, 70 m² útiles', '1 habitación', '1 baño', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Cocina equipada y casa sin amueblar', 'Planta 1ª exterior', 'Con ascensor']",,1,97406179,,LUXURY HOUSE,34626216403,https://www.idealista.com/inmueble/97406179/,2024-11-21 12:01:55,80,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,,sur,,,Sí,
103489276,Alquiler,Piso en calle Hita,Calle Hita,La Alberca,Este,Murcia,"Calle Hita, Barrio La Alberca, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",593,"7,51 ","['79 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Cocina equipada y casa sin amueblar', 'Planta 2ª exterior', 'Con ascensor']",3,2,3668-VI-LIO-000-097-929,Profesional,Global G,34910307168,https://www.idealista.com/inmueble/103489276/,2024-11-21 12:01:55,79,,Terraza,,Segunda mano/buen estado,Armarios empotrados,,,,,Sí,
106613017,Alquiler,Piso en Zona Juan Carlos I,,Zona Juan Carlos I,Norte,Murcia,"Barrio Zona Juan Carlos I, Distrito Norte, Murcia, Área de Murcia, Murcia",995,"8,50 ","['117 m² construidos', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 2002', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 4ª exterior', 'Con ascensor']",3,2,A01412,Profesional,Kekalia,34868350478,https://www.idealista.com/inmueble/106613017/,2024-11-21 12:01:55,117,,,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,"norte, sur",individual,,Sí,2002
105984120,Alquiler,Casa o chalet independiente en Javalí Viejo,,Javalí Viejo,Este,Murcia,"Barrio Javalí Viejo, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",700,"7,69 ","['Casa o chalet independiente', '1 planta', '91 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Construido en 1995', 'Amueblado y cocina equipada', 'No dispone de calefacción']",3,2,ALQUILER-166,Profesional,Puerto Soluciones,34868355335,https://www.idealista.com/inmueble/105984120/,2024-11-21 12:01:55,91,,,,Segunda mano/buen estado,,,,,,,1995
106589325,Alquiler,"Piso en calle del carmen ( entre zig zag y carrefour), 6","Calle del carmen ( entre zig zag y carrefour), 6",Santa María de Gracia,Norte,Murcia,"Calle del carmen ( entre zig zag y carrefour), 6, Barrio Santa María de Gracia, Distrito Norte, Murcia, Área de Murcia, Murcia",620,"10,33 ","['60 m² construidos, 50 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Sin ascensor']",2,1,106589325,Particular,Pablo pr,34679468672,https://www.idealista.com/inmueble/106589325/,2024-11-21 12:01:55,60,,Terraza,,Segunda mano/buen estado,,,,,,No,
106613866,Alquiler,Piso en calle Trinidad,Calle Trinidad,Santa Eulalia,Centro,Murcia,"Calle Trinidad, Barrio Santa Eulalia, Distrito Centro, Murcia, Área de Murcia, Murcia",740,"8,41 ","['88 m² construidos', '2 habitaciones', '1 baño', 'Balcón', 'Plaza de garaje por 110 €/mes adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Calefacción central', 'Planta 2ª exterior', 'Con ascensor']",2,1,106613866,Profesional,Álvaro Serrano,34868350433,https://www.idealista.com/inmueble/106613866/,2024-11-21 12:01:55,88,,Balcón,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,,,central,,Sí,
105597936,Alquiler,Piso en avenida Príncipe de Asturias,Avenida Príncipe de Asturias,Zona Juan de Borbón,Norte,Murcia,"Avenida Príncipe de Asturias, Barrio Zona Juan de Borbón, Distrito Norte, Murcia, Área de Murcia, Murcia",710,"14,20 ","['50 m² construidos', '1 habitación', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",,1,53206,Profesional,The Simple Rent,34868350665,https://www.idealista.com/inmueble/105597936/,2024-11-21 12:01:55,50,,,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,,,,,Sí,
105464405,Alquiler,Piso en calle Carlos III,Calle Carlos III,San Miguel,Centro,Murcia,"Calle Carlos III, Barrio San Miguel, Distrito Centro, Murcia, Área de Murcia, Murcia",1.600,"16,84 ","['95 m² construidos, 90 m² útiles', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 5ª exterior', 'Con ascensor']",2,2,57497,Profesional,The Simple Rent,34868350665,https://www.idealista.com/inmueble/105464405/,2024-11-21 12:01:55,95,,,,Segunda mano/buen estado,Armarios empotrados,,,,,Sí,
106614567,Alquiler,Chalet pareado en avenida de Alcantarilla,Avenida de Alcantarilla,Nonduermas,Este,Murcia,"Avenida de Alcantarilla, Barrio Nonduermas, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",540,"9,00 ","['Chalet pareado', '60 m² construidos', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Cocina equipada y casa sin amueblar', 'No dispone de calefacción']",,1,009934,Profesional,Central Inmobiliaria,34868350726,https://www.idealista.com/inmueble/106614567/,2024-11-21 12:01:55,60,,,,Segunda mano/buen estado,Armarios empotrados,,norte,,,,
106614680,Alquiler,Piso en calle Pascual Abellán,Calle Pascual Abellán,El Carmen,Sur,Murcia,"Calle Pascual Abellán, Barrio El Carmen, Distrito Sur, Murcia, Área de Murcia, Murcia",800,"8,42 ","['95 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 3ª exterior', 'Con ascensor']",3,2,34542,Profesional,The Simple Rent,34868350665,https://www.idealista.com/inmueble/106614680/,2024-11-21 12:01:55,95,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,,,,Sí,
106615452,Alquiler,Estudio en San Benito-Patiño,,San Benito-Patiño,Este,Murcia,"Barrio San Benito-Patiño, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",550,"9,17 ","['60 m² construidos, 55 m² útiles', 'Sin habitación', '1 baño', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Amueblado y cocina equipada', 'Calefacción individual', 'Bajo exterior', 'Con ascensor']",,1,MA6131,Profesional,Eugenia Mundo de Viviendas,34868350068,https://www.idealista.com/inmueble/106615452/,2024-11-21 12:01:55,60,,Terraza,,Segunda mano/buen estado,Armarios empotrados,,este,individual,,Sí,
106611237,Alquiler,Estudio en calle Joaquín Costa,Calle Joaquín Costa,San Juan,Centro,Murcia,"Calle Joaquín Costa, Barrio San Juan, Distrito Centro, Murcia, Área de Murcia, Murcia",750,"10,71 ","['70 m² construidos, 60 m² útiles', 'Sin habitación', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Amueblado y cocina equipada', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']",,2,106611237,Profesional,REDPISO MURCIA CONDOMINA,34868355533,https://www.idealista.com/inmueble/106611237/,2024-11-21 12:01:55,70,,Balcón,Plaza de garaje,Segunda mano/buen estado,,Trastero,,central,,Sí,
93814546,Alquiler,Piso en Casillas,,Casillas,Este,Murcia,"Barrio Casillas, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",500,"7,14 ","['70 m² construidos, 65 m² útiles', '1 habitación', '14 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2010', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 3ª exterior', 'Con ascensor']",,14,000170,Profesional,Inmobiliaria Costa,34868350760,https://www.idealista.com/inmueble/93814546/,2024-11-21 12:01:55,70,,,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,sur,individual,,Sí,2010
